阿達　　雅志,自由民主党,"選挙区・比例区／当選年／当選回数：
比例代表選出／平成26年、28年、令和4年／当選 3 回","令和7年4月17日現在
総務委員会
国家基本政策委員会
災害対策特別委員会","昭和３４年９月２７日京都市生まれ、福井県、大阪府で育つ。私立洛星中学・高校を経て、昭和５８年東京大学法学部卒業。同年住友商事株式会社入社。鉄道車輌の輸出営業、米国車輌工場勤務後、ニューヨーク大学ロー・スクールにて比較法修士（ＭＣＪ）、法学修士（ＬＬＭ）を取得。平成５年米国ニューヨーク州弁護士登録。その後同社法務部、北京駐在勤務後、平成１２年退職。衆議院議員佐藤信二氏秘書。平成１６年ポール・ワイス外国法事務弁護士事務所勤務。日本大学法科大学院非常勤講師、東京大学大学院情報学環特任研究員を歴任。平成２６年１２月繰上げ当選。平成２８年９月党外交部会長（２期連続）。平成３０年１０月国土交通大臣政務官兼内閣府大臣政務官、令和２年内閣総理大臣補佐官（経済・外交担当）○著書「世界パラダイム・シフト」「政治家になった父から１８歳の息子へ（わが家の主権者教育）」
（令和４年１１月３０日現在）"
船橋　　利実,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（北海道）選出／令和4年／当選 1 回","令和7年4月17日現在
財政金融委員会（理）
予算委員会
政治改革に関する特別委員会
地方創生及びデジタル社会の形成等に関する特別委員会（理）
資源エネルギー・持続可能社会に関する調査会","昭和３５年１１月２０日、北海道北見市生まれ。北海道立北見柏陽高等学校、北海学園大学工学部土木工学科卒業。大学卒業後、家業の建設業に８年間従事。平成３年、北見市議会議員（１期）、平成７年、北海道議会議員（５期連続）。平成２４年、第４６回衆議院議員総選挙にて初当選。平成２９年、北海商科大学大学院商学研究科修士課程修了。平成２９年、第４８回衆議院議員総選挙再選。財務金融委員会委員、厚生労働委員会委員、決算行政監視委員会委員、災害対策特別委員会委員、自民党国会対策委員、厚生労働部会副部会長、経済産業部会副部会長、北海道総合政策特別委員会幹事等を歴任。令和２年９月、財務大臣政務官就任。令和４年７月、第２６回参議院議員通常選挙にて初当選○現在農林水産委員会理事、予算委員会委員、自民党国会対策委員会副委員長、農林水産関係団体委員会副委員長、地方組織・議員総局次長
（令和４年１１月３０日現在）"
古川　　俊治,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（埼玉県）選出／平成19年、25年、令和元年／当選 3 回","令和7年4月17日現在
財政金融委員会
国家基本政策委員会
政治倫理審査会","昭和３８年１月１４日さいたま市岩槻区生まれ。昭和６２年に慶應義塾大学医学部卒業。慶應義塾大学病院において外科専門医としての修練を積む一方、平成２年から平成５年にかけて米国カリフォルニア大学医学部との共同研究に従事。平成６年に博士号取得。その一方、慶應義塾大学の文学部で社会学を、次いで法学部で法律学を学び、文学部を平成５年に、法学部を平成８年に卒業。平成８年に司法試験に合格し、平成１１年に弁護士登録。以後、医師・弁護士として活動し、慶應義塾大学医学部にてロボット外科医療などの先進医療を推進するとともに、日本弁護士連合会公害対策環境保全委員会の特別委嘱委員、埼玉県環境審議委員等を務める。平成１６年に英国オックスフォード大学大学院に留学し、国際企業や公共政策を研究し、平成１７年に経営学修士号を取得。平成１９年より、慶應義塾大学大学院法務研究科（法科大学院）教授・医学部外科教授（兼担）となる
（令和４年１１月３０日現在）"
星　　　北斗,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（福島県）選出／令和4年／当選 1 回","令和7年4月17日現在
厚生労働委員会
議院運営委員会（理）
政治改革に関する特別委員会
東日本大震災復興特別委員会
国民生活・経済及び地方に関する調査会","昭和３９年３月１８日生まれ、福島県郡山市出身○平成元年東邦大学医学部卒業○平成元年厚生省入省。平成４年労働省労働基準局安全衛生部化学物質調査係長。平成８年ハーバード大学公衆衛生大学院客員研究員。平成１０年（財）星総合病院副理事長。平成１２年（公社）日本医師会常任理事。平成１７年（一社）福島県医師会常任理事。平成１８年（公社）日本医師会代議員。平成１８年（一社）郡山医師会理事。平成２０年（財）星総合病院理事長。平成２７年（一社）福島県医師会副会長。平成２９年（公社）全日本病院協会理事。平成３０年（公社）日本医師会参与○現在（公社）星総合病院理事長。東邦大学医学部客員教授。福島県医師会参与。ポラリス保健看護学院院長○福島県立医科大学大学院医学研究科（公衆衛生学講座）学位
（令和４年１１月３０日現在）"
堀井　　　巌,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（奈良県）選出／平成25年、令和元年／当選 2 回","令和7年4月17日現在
外交防衛委員会
予算委員会
災害対策特別委員会","昭和４０年１０月２２日奈良県橿原市に生まれ、東大寺学園高校を経て、同６３年東京大学経済学部卒業○昭和６３年自治省（現総務省）入省、在サンフランシスコ日本国総領事館領事、消防庁課長補佐、静岡県財政室長、総務省自治財政局財政企画官、内閣官房副長官秘書官、岡山県総務部長、総務省室長等を歴任○平成２５年７月第２３回参議院議員選挙にて奈良県選挙区で初当選。農林水産委員会委員、予算委員会理事、自民党副幹事長、外交防衛委員会筆頭理事、参議院自民党国会対策副委員長、外務大臣政務官○現在自民党外交部会長、予算委員会委員、外交防衛委員会委員、倫理選挙特別委員会理事、憲法審査会幹事、情報監視審査会会長代理委員、自民党国際局次長、奈良県サッカー協会会長、奈良陸上競技協会会長
（令和４年１１月３０日現在）"
本田　　顕子,自由民主党,"選挙区・比例区／当選年／当選回数：
比例代表選出／令和元年／当選 1 回","令和7年4月17日現在
文教科学委員会（理）
予算委員会
政府開発援助等及び沖縄・北方問題に関する特別委員会
資源エネルギー・持続可能社会に関する調査会","昭和４６年９月２９日熊本生まれ、熊本育ち。薬剤師。平成８年星薬科大学衛生学科卒業。医薬品卸や薬局等に勤務。元参議院議員本田良一公設秘書。平成２８年熊本県薬剤師会職員となった１か月後（同年４月）熊本地震を経験。熊本県薬剤師会災害対策本部の中で医薬品供給の責務を担当。切れ目のない医療提供の大切さを痛感する。平成２９年日本薬剤師連盟副会長。平成３０年日本薬剤師会災害対策委員会委員。同年７月、日本薬剤師会雑誌掲載のため安倍晋三総理と対談「我が国の災害対策とこれからの医療と薬剤師」。令和初の国政選挙において初当選。厚生労働分野のみならず自民党女性局を通し、地域の方との対話集会を続けている。自民党副幹事長、参議院自民党副幹事長、女性局長代理等を歴任し、令和４年８月より厚生労働大臣政務官兼内閣府大臣政務官○厚労委、ＯＤＡ沖北特委
（令和４年１１月３０日現在）"
舞立　　昇治,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（鳥取県・島根県）選出／平成25年、令和元年／当選 2 回","令和7年4月17日現在
農林水産委員会（長）
資源エネルギー・持続可能社会に関する調査会","昭和５０年８月１３日鳥取県日吉津村生まれ。米子東高校を経て、東京大学経済学部卒業○平成１１年４月自治省入省。以後、福岡県庁、厚生労働省介護保険課、下関市財政部長、新潟県地域政策課長、財政課長、消防庁消防・救急課、総務省市町村税課、企画課、準公営企業室などを歴任○議院運営委員会理事、農林水産委員会筆頭理事、内閣府大臣政務官、党副幹事長、党水産部会長などを歴任○現在総務委員会委員、行政監視委員会筆頭理事、政治倫理の確立及び選挙制度に関する特別委員会委員、参議院自由民主党国会対策委員会副委員長
（令和４年１１月３０日現在）"
牧野　たかお[牧野　　京夫],自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（静岡県）選出／平成19年、25年、令和元年／当選 3 回","令和7年4月17日現在
財政金融委員会
議院運営委員会（長）","昭和３４年１月１日静岡県島田市（旧金谷町）生まれ。昭和５７年早稲田大学法学部卒業○テレビ静岡報道部記者・デスク○平成７年静岡県議会議員初当選、３期連続当選○平成１９年７月参議院議員初当選。農林水産委員会委員、財政金融委員会委員、決算委員会委員、予算委員会委員、国土交通委員長、経済産業委員会理事、災害対策特別委員長、議院運営委員会筆頭理事○自由民主党水産部会部会長、情報調査会次長、外務大臣政務官、国土交通副大臣を歴任○現在自由民主党幹事長代理、総務委員会委員○著書「住民投票はなぜ否決されたのか」（ぎょうせい）
（令和４年１１月３０日現在）"
牧山　ひろえ[牧山　　弘惠],立憲民主・社民・無所属,"選挙区・比例区／当選年／当選回数：
選挙区（神奈川県）選出／平成19年、25年、令和元年／当選 3 回","令和7年4月17日現在
経済産業委員会（長）
国家基本政策委員会
政府開発援助等及び沖縄・北方問題に関する特別委員会","１９６４年９月２９日生まれ。１９８７年、国際基督教大学（ＩＣＵ）教養学部語学科卒業後、ＴＢＳに入社しディレクターとして勤務。同社退社後、渡米。１９９１年米国のトーマス・クーリー法科大学院修了。同年ニューヨークのマークス村瀬法律事務所にて勤務。１９９３年米国司法試験に合格（ニューヨーク州、コネチカット州）後、松竹（株）（同年にハリウッドのワーナー・ブラザースに出向）、１９９５年ポリグラム（株）、１９９６年夫の転勤に伴いニューヨークのハッシー法律事務所、２００４年ソニーピクチャーズエンタテインメント（法務部シニア・マネージャー）などで勤務。２００７年７月、参議院議員選挙にて初当選。２０１９年三度目の当選を果たす。倫理選挙特別委員長や環境委員長等を歴任。二児の母親○現在法務委員会野党筆頭理事、議院運営委員会委員、議院運営委員会図書館運営小委員長、情報監視審査会委員、立憲民主党参議院議員会長代行
（令和４年１１月３０日現在）"
松川　　るい[新居　　るい],自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（大阪府）選出／平成28年、令和4年／当選 2 回","令和7年4月17日現在
外交防衛委員会
予算委員会
外交・安全保障に関する調査会
憲法審査会","１９７１年生まれ。四天王寺中学・高校、東京大学法学部卒業後、外務省に入省。入省後、米国ジョージタウン大学国際関係論大学院修士号取得。外務省では、アジア外交や情勢分析の他、初代女性参画推進室長として、世界の女性活躍に取り組み、国際女性会議「ＷＡＷ！」を成功に導く。２０１６年初当選。参議院自民党唯一の元キャリア外交官。防衛大臣政務官、自民党では女性局長、国防部会長代理、外交部会長代理、大阪・関西万博推進本部事務局長、国際局次長など歴任。男性の育休「義務化」推進議連を立ち上げて、男性のための特別な育休創設を提言、育休法改正を実現。防衛大臣政務官在任時には子ども用の「はじめての防衛白書」を発案、好評により書籍化される。テレビや各種メディアに多数出演。２０２２年、初の単著「挑戦する力」（飛鳥新社）出版。同年、二度目の当選。二児の母
（令和４年１１月３０日現在）"
松沢　　成文,日本維新の会,"選挙区・比例区／当選年／当選回数：
選挙区（神奈川県）選出／平成25年、令和元年、4年／当選 3 回","令和7年4月17日現在
外交防衛委員会
懲罰委員会
消費者問題に関する特別委員会
憲法審査会","１９５８年４月２日神奈川県川崎市生まれ。１９８２年３月慶應義塾大学法学部政治学科卒業。１９８２年（財）松下政経塾に第３期生として入塾。１９８４年米国連邦下院議員のスタッフとして活動。１９８７年神奈川県議会議員に立候補、県政史上最年少議員として初当選。１９９１年同２期目当選。１９９３年衆議院議員に初当選。１９９６年同２期目当選。２０００年同３期目当選。２００３年神奈川県知事に就任。２００７年同２期目就任。知事多選禁止条例や受動喫煙防止条例の制定等、２期８年間で自ら掲げたマニフェストの約８割を達成。２０１３年参議院議員に当選。現在聖マリアンナ医科大学客員教授、神奈川大学法学部非常勤講師、一般社団法人首都圏政策研究所代表理事等を務める○著書「ＪＴ、財務省、たばこ利権」「教養として知っておきたい二宮尊徳」「始動！江戸城天守閣再建計画」「横浜を拓いた男たち」「北条五代、奇跡の１００年」他多数
（令和４年１１月３０日現在）"
松下　　新平,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（宮崎県）選出／平成16年、22年、28年、令和4年／当選 4 回","令和7年4月17日現在
総務委員会
北朝鮮による拉致問題等に関する特別委員会（長）
憲法審査会","昭和４１年８月１８日、宮崎県宮崎市（旧高岡町）に生まれ、県立宮崎西高校を経て、平成４年法政大学第二法学部政治学科を卒業○平成３年宮崎県庁入庁。平成９年１月参議院議員公設秘書。平成１１年宮崎県議会に初当選。平成１５年宮崎県議会に２期目当選。平成１６年参議院議員通常選挙において初当選。平成２２年参議院議員通常選挙において２期目当選。参議院災害対策特別委員長。第二次安倍内閣国土交通大臣政務官。自民党政務調査会副会長、自民党総務部会長。第三次安倍改造内閣総務副大臣兼内閣府副大臣。平成２８年参議院議員通常選挙において３期目当選。自民党人事局長、自民党外交部会長、自民党財務金融部会長、参議院政府開発援助等に関する特別委員長、参議院政治倫理の確立及び選挙制度に関する特別委員長。令和４年参議院議員通常選挙において４期目当選。参議院政治倫理審査会会長
（令和４年１１月３０日現在）"
松野　　明美[前田　　明美],日本維新の会,"選挙区・比例区／当選年／当選回数：
比例代表選出／令和4年／当選 1 回","令和7年4月17日現在
農林水産委員会
予算委員会
災害対策特別委員会","昭和４３年４月２７日、熊本県生まれ。熊本県立鹿本高等学校卒業。昭和６２年ニコニコドー入社、女子陸上部入部。昭和６３年ソウルオリンピック女子１万メートル出場。平成７年引退、引退後はタレント活動等。平成２２年熊本市議会議員初当選（増員選挙）。平成２３年熊本市議会議員２期目当選。平成２７年熊本県議会議員初当選（２期務める）。令和４年７月参議院議員選挙比例区で初当選○著書「いちばんじゃなくて、いいんだね。」アスコム刊
（令和４年１１月３０日現在）"
松村　　祥史,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（熊本県）選出／平成16年、22年、28年、令和4年／当選 4 回","令和7年4月17日現在
経済産業委員会
政治倫理審査会（長）","昭和３９年４月２２日熊本県球磨郡上村生、県立人吉高等学校（硬式野球部・主将）、専修大学経営学部卒（東都大学リーグ硬式野球部）○平成１１年熊本県商工会青年部連合会会長、平成１１年６月丸昭商事（株）代表取締役社長、平成１３年５月全国商工会青年部連合会会長（２期）、全国商工会連合会顧問○経済産業委員会理事、参議院環境委員長、参議院議院運営委員長、参議院決算委員長、経済産業大臣政務官、経済産業副大臣、自民党水産部会長、自民党幹事長代理を歴任○現在自民党総務会長代理、自民党熊本県参議院選挙区第一支部長
（令和４年１１月３０日現在）"
松山　　政司,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（福岡県）選出／平成13年、19年、25年、令和元年／当選 4 回","令和7年4月17日現在
財政金融委員会
国家基本政策委員会（理）
政府開発援助等及び沖縄・北方問題に関する特別委員会","１９５９年１月２０日生まれ、福岡市在住○福岡県立京都高校・明治大学商学部卒業○１９９６年福岡青年会議所理事長、１９９９年日本青年会議所会頭○２００１年参議院議員初当選○参議院・議院運営委員長、環境委員長、政府開発援助等に関する特別委員長、議院運営委員会筆頭理事、議院運営委庶務関係小委員長、決算委員会筆頭理事、経済産業委員会理事、農林水産委員、憲法調査会委員○自民党国会対策委員長、総務会長代理、副幹事長、国対副委員長、福岡県支部連合会会長、団体総局次長、水産部会副部会長、改革実行本部幹事、食育調査会○国務大臣、外務副大臣、経済産業大臣政務官○現在参議院自民党政策審議会長、裁判官弾劾裁判所裁判長、党外国人労働者等特別委員長、選挙対策本部副委員長
（令和４年１１月３０日現在）"
三浦　　信祐,公明党,"選挙区・比例区／当選年／当選回数：
選挙区（神奈川県）選出／平成28年、令和4年／当選 2 回","令和7年4月17日現在
外交防衛委員会（理）
予算委員会
国民生活・経済及び地方に関する調査会","１９７５年３月５日、宮城県仙台市生まれ。福島県立福島高等学校卒業、千葉工業大学工学部卒業○１９９７年防衛庁入庁、防衛大学校教官着任。２００３年東京工業大学にて博士（工学）号取得。２００７年防衛大学校助教、同年同講師、２０１２年同准教授。専門は金属工学。先進発電機器材料の国際会議で、最も優れた発表者に贈られる「ベストポスター賞」を連続受賞（０２年・０６年）。２０１６年７月参議院議員選挙にて神奈川選挙区で初当選○現在災害対策特別委員長、内閣委員会委員、決算委員会委員、党青年局長、東海道方面幹事長、神奈川県本部代表、ロボット産業推進議員連盟会長○著書「未来をつくる、新しい風」
（令和４年１１月３０日現在）"
三浦　　　靖,自由民主党,"選挙区・比例区／当選年／当選回数：
比例代表選出／令和元年／当選 1 回","令和7年4月17日現在
厚生労働委員会（理）
予算委員会
東日本大震災復興特別委員会
政治倫理審査会","昭和４８年４月島根県大田市生まれ、神奈川大学法学部卒業○衆議院議員秘書○大田市議会議員○衆議院議員○衆議院総務委員、環境委員○自民党青年局次長○参議院総務委員、議院運営委員○参議院資源エネルギー調査会理事○総務大臣政務官
（令和４年１１月３０日現在）"
三上　　えり[川堀　　絵里],立憲民主・社民・無所属,"選挙区・比例区／当選年／当選回数：
選挙区（広島県）選出／令和4年／当選 1 回","令和7年4月17日現在
環境委員会
議院運営委員会
北朝鮮による拉致問題等に関する特別委員会
国民生活・経済及び地方に関する調査会","１９７０年６月広島県広島市生まれ。広島市立井口中学校、広島県立広島井口高等学校卒業。サザンセミナリーカレッジ（米・バージニア州）卒業後、ＮＨＫでのアシスタントを経て、１９９６年ＴＳＳ（株式会社テレビ新広島）に入社。アナウンス部、報道部を経て、２０２２年に同局退社。約３０年間、仕事と２人の子どもの子育て、父親の介護を行い、女性も男性も働きやすい世の中に変えていく必要性を常に感じていた。報道部では県内各地をまわり多くの方々と出会い、それぞれの切実な声を受け止めた。そして、どんなに現場の声が小さくても、集まれば必ず大きな声となり社会を変えていくきっかけとなることを経験。現場の声の大切さを実感する。また、長年、広島から平和を訴える朗読ボランティアにも参加。被爆の実相の継承など積極的に活動を行う。２０２２年７月に行われた参議院広島県選出議員選挙にて初当選を果たした
（令和４年１１月３０日現在）"
三原　じゅん子[中根　　順子],自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（神奈川県）選出／平成22年、28年、令和4年／当選 3 回","令和7年4月17日現在
財政金融委員会","昭和３９年９月１３日東京都板橋区生まれ。明治大学付属中野高等学校中退、元女優。平成２２年７月参議院全国比例区にて初当選。参議院政府開発援助等及び沖縄・北方問題に関する特別委員長、消費者問題に関する特別委員長、厚生労働委員長、予算委員会理事、厚生労働委員会理事、環境委員会理事、北朝鮮による拉致問題等に関する特別委員会理事、厚生労働副大臣、内閣府大臣補佐官、自由民主党女性局長、自由民主党神奈川県参議院選挙区第４支部長、自由民主党神奈川県支部連合会常任顧問、自由民主党婚活・ブライダル振興議員連盟会長、自由民主党どうぶつ愛護議員連盟幹事長兼事務局長、自由民主党オートバイ議員連盟事務局長、自由民主党二輪車問題対策ＰＴ座長、自由民主党モータースポーツ振興議員連盟幹事長、自由民主党知的障がい者の明日を考える議員連盟幹事長、平成２８年・令和４年７月参議院神奈川選挙区にて当選
（令和４年１１月３０日現在）"
三宅　　伸吾,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（香川県）選出／平成25年、令和元年／当選 2 回","令和7年4月17日現在
財政金融委員会（長）
政府開発援助等及び沖縄・北方問題に関する特別委員会","昭和３６年生まれ、香川県さぬき市出身。早稲田大学政治学科卒業後、日本経済新聞社入社。平成元年、米コロンビア大学留学。平成５年、東京大学大学院法学政治学研究科に入学。平成７年、修士論文を出版し、修了○日本経済新聞社記者時代は、企業や経済産業省、法務省、金融庁など中央官庁を取材。平成１４年、政治部へ。平成１５年から平成２４年に退職するまで、同社編集委員として経済成長を促す様々な制度改革を提案。経済法制ジャーナリストという新しい地平を拓いた○著書に「弁護士カルテル」（信山社出版）、「知財戦争」（新潮新書）、「乗っ取り屋と用心棒」（日本経済新聞出版社）、「市場と法　いま何が起きているのか」（日経ＢＰ社）、「Ｇｏｏｇｌｅの脳みそ―変革者たちの思考回路」（日本経済新聞出版社）など○平成２５年７月、参議院議員初当選○参議院外交防衛委員長、外務大臣政務官など歴任
（令和４年１１月３０日現在）"
水岡　　俊一,立憲民主・社民・無所属,"選挙区・比例区／当選年／当選回数：
比例代表選出／平成16年、22年、令和元年／当選 3 回","令和7年4月17日現在
文教科学委員会
国家基本政策委員会","１９５６年６月１３日兵庫県生まれ○県立豊岡高等学校を経て８０年奈良教育大学を卒業○同年兵庫県三木市立志染中学校教諭、８１年三木市立星陽中学校、８６年ニューデリー日本人学校、８９年三木市立星陽中学校に転任○９０年兵庫県教職員組合役員、９５年兵庫県学校厚生会役員、２０００年兵庫教育文化研究所事務局長、０２年兵庫県教職員組合書記次長、０４年兵庫教育文化研究所副所長、同年７月退職○０４年参院選初当選（兵庫県選挙区）、１０年参院選再選○１１年９月内閣総理大臣補佐官、１３年１０月内閣委員長○１６年参院選落選後、日本教職員組合教育専門員○１９年参院選当選（比例代表）、立憲民主党参議院議員会長
（令和４年１１月３０日現在）"
水野　　素子,立憲民主・社民・無所属,"選挙区・比例区／当選年／当選回数：
選挙区（神奈川県）選出／令和4年／当選 1 回","令和7年4月17日現在
文教科学委員会（理）
政府開発援助等及び沖縄・北方問題に関する特別委員会
憲法審査会","１９７０年（昭和４５年）４月９日富山県下新川郡朝日町生まれ。埼玉県久喜市にて育つ。東京学芸大学附属高校を経て、平成６年東京大学法学部を卒業し、旧宇宙開発事業団（現宇宙航空研究開発機構（ＪＡＸＡ））に入社。２８年間勤め、国際宇宙ステーション計画をはじめ、産業振興のための法政策立案や国際交渉などに携わる。その間、平成９年外務省に出向。また、オランダ・ライデン大学で国際法修士号を取得し、東京大学、慶應大学の非常勤講師を務める。航空宇宙学会では宇宙法政策委員長（初代）および男女共同参画に関する委員を務める。平成２２年より中小企業診断士。令和元年国民民主党東京都参議院選挙区第１総支部長、令和２年国民民主党（後に野党合流に伴い立憲民主党）東京都第１６区総支部長、令和４年立憲民主党神奈川県参議院選挙区第４区総支部長就任○著書（共著）「宇宙ビジネスのための宇宙法入門」
（令和４年１１月３０日現在）"
宮口　　治子[福田　　治子],各派に属しない議員,"選挙区・比例区／当選年／当選回数：
選挙区（広島県）選出／令和3年／当選 1 回","令和7年4月17日現在
文教科学委員会","１９７６年３月広島県福山市生まれ。私立福山暁の星女子中・高等学校卒業。大阪音楽大学音楽学部声楽科卒業。大阪にあったパナソニック・スクエアでのナレーターを皮切りに、ＫＳＢ瀬戸内海放送キャスター・リポーター、エフエムふくやまパーソナリティー、フリーアナウンサーとして活動した。３人の子を育てる母親であり、双子のうち長男に重度の広汎性発達障がいがある。長男を連れて出かけた先で起こったアクシデントをきっかけに、見た目には分からない障がいや弱さがある方々が、同じように困っているのではないかという気付きを得て、２０１４年よりヘルプマークの普及啓発活動を行う任意の団体を有志で立ち上げ代表として活動。２０２１年４月に行われた参議院広島県選出議員再選挙にて初当選を果たした
（令和４年１１月３０日現在）"
宮崎　　雅夫,自由民主党,"選挙区・比例区／当選年／当選回数：
比例代表選出／令和元年／当選 1 回","令和7年4月17日現在
国土交通委員会
行政監視委員会（理）
政治改革に関する特別委員会
情報監視審査会","昭和３８年１２月３日兵庫県神戸市北区に生まれる。昭和６２年神戸大学農学部卒業○昭和６２年農林水産省入省、在ベトナム日本国大使館二等書記官、国際協力銀行開発セクター部参事役、農村振興局設計課課長補佐、熊本県農林水産部農村計画・技術管理課長、（社）地域環境資源センター集落排水部長、農村振興局設計課海外土地改良技術室長、農村振興局地域整備課長、平成２９年農林水産省辞職○令和元年７月参議院全国比例区より初当選○農林水産大臣政務官などを歴任○現在農林水産委員会理事、決算委員、災害対策特別委員、資源エネルギー・持続可能社会に関する調査会委員、参議院自民党副幹事長、農林部会副部会長、水産総合調査会副会長、女性局次長、全国土地改良政治連盟顧問、全国水土里ネット会長会議顧問
（令和４年１１月３０日現在）"
宮崎　　　勝,公明党,"選挙区・比例区／当選年／当選回数：
比例代表選出／平成28年、令和4年／当選 2 回","令和7年4月17日現在
総務委員会（長）
予算委員会
地方創生及びデジタル社会の形成等に関する特別委員会","昭和３３年３月１８日埼玉県坂戸市生まれ。坂戸小学校、坂戸中学校、県立松山高校を経て、昭和５１年埼玉大学工学部に入学、同５７年に同大学卒業○昭和５７年公明新聞社入社。文化部、教宣部、報道部、論説部、政治部の記者として社会のさまざまな問題を掘り起こすルポルタージュや外交・安全保障など政治の最前線を取材。この間、国会議員訪問団の同行取材や党訪問団の一員として平成１１年北朝鮮、同１３年パキスタン、同１８年ロシアを訪問。同２０年政治部長、同２７年に編集局長を務め、同２８年７月に退職○環境大臣政務官（菅内閣、第１次岸田内閣）○現在環境委員会委員、消費者問題に関する特別委員会委員、予算委員会委員○公明党埼玉県本部副代表○当選２回（平２８令４）
（令和４年１１月３０日現在）"
宮沢　　洋一,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（広島県）選出／平成22年、28年、令和4年／当選 3 回","令和7年4月17日現在
財政金融委員会
東日本大震災復興特別委員会
資源エネルギー・持続可能社会に関する調査会（長）","昭和２５年４月２１日生まれ、本籍、広島県福山市金江町○昭和４９年３月東京大学法学部公法学科卒業、昭和５３年６月ハーバード大学行政学大学院修了○昭和４９年４月大蔵省入省。大阪国税局岸和田税務署長、大蔵省大臣官房企画官、宮澤喜一内閣総理大臣首席秘書官、平成５年大蔵省退官、平成６年衆議院議員宮澤喜一政策秘書、平成１２年６月衆議院広島県第７選挙区で当選（以降連続３期当選）、衆議院議院運営委員会理事等、自由民主党政務調査会副会長、厚生労働部会長、国土交通部会長等。平成２０年８月内閣府副大臣（経済・財政・地方分権改革等担当）、平成２２年７月参議院選挙（広島県選挙区）で当選。平成２６年１０月経済産業大臣（第２次・第３次安倍内閣）、平成２７年、令和３年・４年自由民主党税制調査会会長、令和元年参議院資源エネルギーに関する調査会長、令和４年参議院資源エネルギー・持続可能社会に関する調査会長
（令和４年１１月３０日現在）"
宮本　　周司,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（石川県）選出／平成25年、令和元年、4年／当選 3 回","令和7年4月17日現在
経済産業委員会
予算委員会
災害対策特別委員会
消費者問題に関する特別委員会","昭和４６年３月２７日石川県能美市生まれ。平成７年東京経済大学卒○大学卒業後、国税庁醸造研究所にて醸造学や技術を修得。平成１２年株式会社宮本酒造店代表取締役就任。地域資源活用や農商工連携、資源循環や地産地消を推進し、同時に、自らも杜氏として酒造りにあたる。平成１９年石川県商工会青年部連合会会長就任。平成２１年全国商工会青年部連合会会長就任。平成２３年全国商工会青年部連合会相談役就任。平成２４年中小企業庁小さな企業未来会議草の根委員会委員長就任。平成２５年全国商工会連合会顧問就任。参議院経済産業委員会筆頭理事。経済産業大臣政務官。自由民主党経済産業部会部会長代理、中小企業・小規模事業者政策調査会事務局長代理
（令和４年１１月３０日現在）"
村田　　享子,立憲民主・社民・無所属,"選挙区・比例区／当選年／当選回数：
比例代表選出／令和4年／当選 1 回","令和7年4月17日現在
経済産業委員会
決算委員会
消費者問題に関する特別委員会
資源エネルギー・持続可能社会に関する調査会（理）","１９８３年５月１６日鹿児島県鹿児島市に生まれる。鹿児島大学教育学部附属小学校・中学校、鹿児島県立鶴丸高校卒業。岩崎育英文化財団岩崎学生寮で生活しながら、東京大学法学部卒業。岩國育英財団第１１期大学奨学生。大学卒業後、派遣社員、イタリアへの語学留学を経て、早稲田大学文化構想学部へ学士入学。卒業後、参議院議員柳田稔公設秘書。２０１４年第４７回衆議院議員総選挙にて広島県第７区から立候補するも次点。選挙後、参議院議員柳田稔公設秘書。２０２１年日本基幹産業労働組合連合会（基幹労連）入職。「ものづくり、働く者・生活者、女性の代表」として、２０２２年第２６回参議院議員通常選挙に立候補し、初当選
（令和４年１１月３０日現在）"
森　　まさこ[三好　　雅子],自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（福島県）選出／平成19年、25年、令和元年／当選 3 回","令和7年4月17日現在
法務委員会
決算委員会
東日本大震災復興特別委員会
外交・安全保障に関する調査会","昭和３９年福島県いわき市生。弁護士。母は農家、父はサラリーマン、夫、子供２人。いわき市立植田小・中、福島県立磐城女子高、東北大学法学部卒。米国ニューヨーク大学法科大学院客員研究員（消費者保護法）○金融庁課長補佐（貸金業法）・検査官（証券・金融）、国連女性会議女性の地位委日弁連代表、日弁連国際人権委・消費者問題対策委・犯罪収益剥奪ＰＴ、弁護士会子どもの権利委・男女共同参画ＰＴ○国務大臣女性活力・子育て支援担当、内閣府特命担当大臣（消費者及び食品安全、少子化対策、男女共同参画）・法務大臣○参議院行政監視委員長・環境委員長・東日本大震災復興特別委員会理事・法務委員会理事・決算委員・消費者問題に関する特別委員○党副幹事長・法務部会長・情報調査局次長・参議院副幹事長・環境部会長・女性活躍推進特別委員長○現在内閣総理大臣補佐官○著書「取り立てに怯えた少女が大臣になった」
（令和４年１１月３０日現在）"
